Altura (m),Idade,Sexo,Velocidade média (m/s),Cadência,Comprimento médio passada,Erro absoluto médio do comprimento de passo em metros,Desvio padrão comprimento passo medido em metros,Desvio padrão do erro de comprimento de passo em metros,Largura da passada,Erro largura da passada,Desvio padrão largura da passada,Comprimento médio de meio passo em metros,Erro absoluto médio do meio comprimento de passo em metros,Desvio padrão do comprimento médio de meio passo em metros,Desvio padrão do erro de comprimento de meio passo em metros,Comprimento do Swing em metros,Erro absoluto médio do swing em metros,Desvio padrão do swing em metros,Desvio padrão do erro de swing em metros,Comprimento do Stance em metros,Erro absoluto médio do stance em metros,Desvio padrão do stance em metros,Desvio padrão do erro de stance em metros,Distância inicial do pé em metros,Erro absoluto médio da distância entre os pés em metros,Desvio padrão da distância inicial entre os pés,Desvio padrão do erro da distância inicial entre os pés em metros,Ângulo médio de abertura das pernas durante a caminhada (°),Desvio padrão do ângulo médio dos passos em graus,Número de amostras do ângulo,Ângulo médio da coxa do joelho esquerdo,Desvio padrão do ângulo  médio da coxa do joelho esquerdo,Ângulo médio de flexão do joelho esquerdo,Desvio padrão do ângulo de flexão do joelho esquerdo,Ângulo médio de flexão do joelho direito,Desvio padrão do ângulo de flexão do joelho direito,Ângulo extensão do quadril (°),Desvio padrão do ângulo de extensão do quadril (°),Simetria do comprimento de passo,Desvio padrão da simetria do comprimento de passo,Movimento
1.6800,59.00,0,2.1435,59.6388,1.0671,0.1444,0.1444, 0.10,0.1662,0.0088,0.1237,0.5357,0.0907,0.1548,0.1242, 0.6029,0.1729,0.1731,0.1731,0.6527,0.1927,0.1962 ,0.1938,0.1750, 0.0875,19.7284,15.4043,171,-12.340678839448454,69.03982230800844,18.870437426626314,18.07078012815994,19.45699769516819,17.7989824934089,-9.677971008298334,16.27501291244311,0.8633043278137935,0.31994569627559266,5,,
1.6800,59.00,0,2.1718,61.6694,1.0659,0.1436,0.1436, 0.10,0.1747,0.0003,0.1278,0.5403,0.0953,0.1494,0.1195, 0.6040,0.1740,0.1668,0.1668,0.6465,0.1865,0.1904 ,0.1882,0.1750, 0.0875,19.8822,15.3347,183,-13.513794577419725,68.71765481406702,17.55182039452918,17.78442542111478,20.409284345179355,17.498937392528415,-7.81797895467355,18.088411519130926,0.8811193200527392,0.31352748851946244,5,,
1.6800,59.00,0,2.2526,61.9955,1.0720,0.1394,0.1394, 0.10,0.1680,0.0070,0.1246,0.5374,0.0924,0.1451,0.1175, 0.5933,0.1633,0.1661,0.1661,0.6408,0.1808,0.1851 ,0.1831,0.1750, 0.0875,20.3192,15.4087,201,-18.07049738198937,67.87018010320466,18.555995517421344,17.755924376245382,18.60660928890015,16.507222718425453,-5.633693177090461,18.826693456370258,0.8744888406784856,0.30306701657159196,5,,
1.6800,59.00,0,2.2846,63.6935,1.0736,0.1381,0.1381, 0.10,0.1774,-0.0024,0.1319,0.5405,0.0955,0.1408,0.1139, 0.5951,0.1651,0.1610,0.1610,0.6347,0.1747,0.1808 ,0.1789,0.1750, 0.0875,20.4856,15.3078,213,-17.403594895211413,68.30782879458096,17.454269217338833,17.200938078149182,18.471002253303432,16.120160886287692,-4.78492999865431,18.905655342206572,0.8925875379209526,0.3005198638209149,5,,
1.6800,59.00,0,2.3576,66.2504,1.0714,0.1365,0.1365, 0.10,0.1765,-0.0015,0.1309,0.5457,0.1007,0.1376,0.1108, 0.5968,0.1668,0.1563,0.1563,0.6336,0.1736,0.1755 ,0.1737,0.1750, 0.0875,20.9908,15.4855,221,-19.212994946687832,67.87582741971912,17.19599141238822,17.069464465783774,18.303085623765643,15.940665369611224,-3.379814552622989,19.974596085548136,0.9001501596472512,0.29244756021744084,5,,
1.6800,59.00,0,2.4065,66.5070,1.0931,0.1385,0.1385, 0.11,0.1739,0.0011,0.1272,0.5448,0.0998,0.1334,0.1079, 0.5932,0.1632,0.1527,0.1527,0.6279,0.1679,0.1722 ,0.1705,0.1750, 0.0875,21.4657,15.5391,236,-17.894848881546256,68.74678876599377,18.02614891998076,17.294083230280933,17.445591934659124,15.7101084651994,-2.707951307110321,19.67483823504354,0.9061525613401515,0.2847299079652914,5,,
1.6800,59.00,0,2.4266,66.6414,1.0995,0.1326,0.1326, 0.10,0.1821,-0.0071,0.1298,0.5487,0.1037,0.1306,0.1053, 0.5934,0.1634,0.1486,0.1486,0.6279,0.1679,0.1676 ,0.1659,0.1750, 0.0875,21.6458,15.3827,251,-17.65864252551009,68.67973619091023,16.917731763548876,16.804595099701054,17.271842196345936,15.380027352652556,-1.2949914742247068,20.13752229880526,0.9085198355053701,0.2768798243464853,5,,
1.6800,59.00,0,2.4034,64.7798,1.1066,0.1253,0.1253, 0.10,0.1800,-0.0050,0.1259,0.5441,0.0991,0.1284,0.1054, 0.5872,0.1572,0.1473,0.1473,0.6195,0.1595,0.1674 ,0.1659,0.1750, 0.0875,21.8469,15.3820,270,-17.32418175617786,68.98141772635147,17.55803064882143,16.914903508751987,16.74712850477491,15.07598617445235,-0.5740521716179502,19.75332128037374,0.9145708895444308,0.2707150653505144,5,,
1.6800,59.00,0,2.1890,56.2596,1.0928,0.1097,0.1097, 0.09,0.1803,-0.0053,0.1202,0.5431,0.0981,0.1253,0.1032, 0.5831,0.1531,0.1449,0.1449,0.6160,0.1560,0.1641 ,0.1627,0.1750, 0.0875,20.3066,15.3399,322,-18.68799516009241,66.74474333887176,17.350943475338966,16.484447971153557,16.591007097990623,14.845050347801076,-1.4245509555102864,18.77728426824528,0.914834395072695,0.26386290672516227,5,,
1.6800,59.00,0,2.1777,56.8930,1.0896,0.1082,0.1082, 0.09,0.1848,-0.0098,0.1226,0.5459,0.1009,0.1230,0.1012, 0.5853,0.1553,0.1419,0.1419,0.6139,0.1539,0.1607 ,0.1592,0.1750, 0.0875,20.3455,15.1896,334,-18.029437890949506,67.15751342189984,16.758927068221833,16.350741511096828,16.913547042576223,14.891547697134516,-2.250578372943209,19.088719654419222,0.9239899584449786,0.2607387758610477,5,,
1.6800,59.00,0,2.2057,58.7711,1.0903,0.1082,0.1082, 0.09,0.1834,-0.0084,0.1222,0.5474,0.1024,0.1204,0.0990, 0.5840,0.1540,0.1390,0.1390,0.6133,0.1533,0.1572 ,0.1558,0.1750, 0.0875,20.6091,15.2845,339,-18.880666157422716,67.02342635080923,16.633889932301642,16.270142412344065,16.893754791581934,14.801549037255889,-2.6676312582704997,19.303804184965255,0.9239888627845357,0.2547439797256783,5,,
1.6800,59.00,0,2.2140,58.7349,1.0984,0.1097,0.1097, 0.09,0.1814,-0.0064,0.1202,0.5467,0.1017,0.1177,0.0970, 0.5817,0.1517,0.1365,0.1365,0.6099,0.1499,0.1547 ,0.1533,0.1750, 0.0875,20.9020,15.2683,354,-18.674919194886126,67.36210610786279,17.403197517574064,16.58364005674527,16.590760447260294,14.473445441915251,-2.807820497277941,19.104534398063805,0.9269602757835145,0.24953404559202308,5,,
1.6800,59.00,0,2.1934,59.8251,1.0977,0.1096,0.1096, 0.09,0.1859,-0.0109,0.1231,0.5454,0.1004,0.1165,0.0964, 0.5823,0.1523,0.1337,0.1337,0.6030,0.1430,0.1554 ,0.1523,0.1750, 0.0875,20.8115,15.1717,362,-17.738119864497584,67.7334217943778,16.90926499017809,16.410534814996566,16.628786540887273,14.343895850402644,-3.117337725518734,19.082535926115153,0.9455671608904517,0.26006872854644014,5,,
1.6800,59.00,0,2.2305,60.6228,1.0941,0.1102,0.1102, 0.09,0.1856,-0.0106,0.1220,0.5462,0.1012,0.1143,0.0945, 0.5812,0.1512,0.1313,0.1313,0.6021,0.1421,0.1524 ,0.1494,0.1750, 0.0875,21.1872,15.2068,372,-19.26597767946946,67.461821908178,16.742796852308548,16.23789290727945,16.416099657195016,14.180798848779984,-3.8913489984845526,19.41974542826473,0.9456983581384838,0.2548150837966247,5,,
1.6800,59.00,0,2.2240,58.9736,1.0989,0.1086,0.1086, 0.09,0.1878,-0.0128,0.1233,0.5467,0.1017,0.1121,0.0927, 0.5810,0.1510,0.1288,0.1288,0.5998,0.1398,0.1500 ,0.1471,0.1750, 0.0875,21.2387,15.1099,396,-16.700792905822706,68.55027090879368,16.759774314839763,16.54516414721952,15.871055540451387,13.875737155239278,-4.207513886645545,19.02648569064768,0.9504984219769876,0.2510167456574542,5,,
1.6800,59.00,0,2.2295,60.3080,1.0986,0.1078,0.1078, 0.09,0.1876,-0.0126,0.1228,0.5457,0.1007,0.1102,0.0915, 0.5799,0.1499,0.1266,0.1266,0.5958,0.1358,0.1488 ,0.1460,0.1750, 0.0875,21.3641,15.1267,402,-16.3530122339553,68.79806368871068,16.589891533544918,16.465734664186392,15.878323272111617,13.751973522253774,-4.55434213567975,19.101415556264723,0.9571167630612298,0.24862539749773688,5,,
1.6800,59.00,0,2.2225,59.9911,1.0982,0.1071,0.1071, 0.09,0.1864,-0.0114,0.1209,0.5444,0.0994,0.1085,0.0904, 0.5769,0.1469,0.1255,0.1255,0.5936,0.1336,0.1467 ,0.1440,0.1750, 0.0875,21.4328,15.0627,418,-16.1863663784091,68.852479197349,17.110707265885765,16.676570813271123,15.466883589064887,13.719476326696272,-4.491329784936943,18.87531549286802,0.9559121462349782,0.2442255190588829,5,,
1.6800,59.00,0,2.1028,55.9514,1.0979,0.1068,0.1068, 0.09,0.1867,-0.0117,0.1180,0.5443,0.0993,0.1065,0.0889, 0.5757,0.1457,0.1235,0.1235,0.5917,0.1317,0.1445 ,0.1420,0.1750, 0.0875,20.3048,15.1718,463,-14.388788523546625,68.60627349897487,16.663833951940934,16.458540108699705,15.46405598600984,13.791476374376183,-3.4632674544759494,18.392807681374475,0.9577424644074277,0.2401731536960961,5,,
1.6800,59.00,0,2.1194,57.1163,1.0972,0.1062,0.1062, 0.09,0.1864,-0.0114,0.1173,0.5440,0.0990,0.1048,0.0876, 0.5740,0.1440,0.1219,0.1219,0.5905,0.1305,0.1424 ,0.1399,0.1750, 0.0875,20.5444,15.2260,469,-14.252294984000354,68.85189879211661,16.678269888477384,16.394908290738055,15.391776329643468,13.763229448924648,-3.476970029073932,18.283610369107176,0.957256967731232,0.23615081579668454,5,,
1.6800,59.00,0,2.1263,57.1967,1.0973,0.1040,0.1040, 0.09,0.1890,-0.0140,0.1184,0.5458,0.1008,0.1035,0.0864, 0.5743,0.1443,0.1200,0.1200,0.5911,0.1311,0.1402 ,0.1377,0.1750, 0.0875,20.6943,15.2225,483,-15.470302902646118,68.65526109887114,16.253308583429256,16.212389920926736,15.489927744016594,13.740056529954032,-2.5778749940769705,18.898792934035054,0.9573130599302256,0.232310912366036,5,,
1.6800,59.00,0,2.1407,57.3422,1.0978,0.1037,0.1037, 0.09,0.1871,-0.0121,0.1175,0.5464,0.1014,0.1021,0.0853, 0.5730,0.1430,0.1184,0.1184,0.5913,0.1313,0.1380 ,0.1356,0.1750, 0.0875,20.9339,15.2824,497,-15.424965072978255,68.7827710196116,16.49307447889658,16.238452097158692,15.277844414648042,13.531710715317082,-2.0255736782933575,19.01465741666266,0.9550901770713575,0.22898695641572292,5,,
1.6800,59.00,0,2.1437,58.6775,1.0977,0.1036,0.1036, 0.09,0.1876,-0.0126,0.1172,0.5446,0.0996,0.1011,0.0850, 0.5713,0.1413,0.1170,0.1170,0.5876,0.1276,0.1377 ,0.1354,0.1750, 0.0875,20.9991,15.2445,501,-15.299772670524769,68.94046158219268,16.468130013642476,16.18007424789393,15.400273611799472,13.562935842034877,-2.0516353181600326,18.943361831347076,0.9598646337298016,0.22710248784341025,5,,
1.6800,59.00,0,2.1346,59.3678,1.0954,0.1035,0.1035, 0.09,0.1910,-0.0160,0.1205,0.5460,0.1010,0.1002,0.0842, 0.5705,0.1405,0.1154,0.1154,0.5889,0.1289,0.1360 ,0.1337,0.1750, 0.0875,20.9778,15.1730,510,-15.285449351881502,68.99049430998905,16.15625414286507,16.05745812551962,15.22944085019863,13.445503300180562,-1.63345112526835,19.07680535598357,0.9568108084014627,0.22442452040618605,5,,
1.6800,59.00,0,2.1547,58.8600,1.0969,0.1027,0.1027, 0.09,0.1880,-0.0130,0.1196,0.5474,0.1024,0.0994,0.0836, 0.5699,0.1399,0.1139,0.1139,0.5904,0.1304,0.1343 ,0.1321,0.1750, 0.0875,21.1436,15.2569,529,-15.424993052828365,68.93801992434398,16.388485466838752,16.052419380987917,14.828904677308019,13.234049916472605,-1.0798043985964279,19.11694452781622,0.9538947879920499,0.22184777280881066,5,,
1.6800,59.00,0,2.1523,59.2266,1.0972,0.1024,0.1024, 0.09,0.1909,-0.0159,0.1214,0.5488,0.1038,0.0988,0.0832, 0.5723,0.1423,0.1132,0.1132,0.5889,0.1289,0.1328 ,0.1306,0.1750, 0.0875,21.2043,15.2259,540,-15.267820667605374,68.90172530810193,16.139892223291753,15.866087512922507,14.780630393768387,13.1792363017147,-0.8354803751023031,19.12205659678511,0.9614585522509952,0.22327489708203827,5,,
1.6800,59.00,0,2.1686,60.4236,1.0981,0.1031,0.1031, 0.09,0.1912,-0.0162,0.1211,0.5524,0.1074,0.0999,0.0844, 0.5753,0.1453,0.1132,0.1132,0.5912,0.1312,0.1318 ,0.1296,0.1750, 0.0875,21.3777,15.3177,544,-15.562230834108382,68.75874175105143,16.1003445192843,15.854786853763597,14.779164683807895,13.157495068257973,-0.4761503141392465,19.5090410994042,0.9629477738286076,0.22041818683119677,5,,
1.7100,23.00,1,0.9069,21.4280,0.5000,0.5000,0.5000, 0.39,0.1122,0.0698,0.2249,0.5145,0.0695,0.4088,0.1945, 0.8478,0.4178,0.2152,0.2152,1.0000,0.5400,0.0000 ,0.0000,0.1820, 0.0910,2.5321,7.2853,21,-30.826381602105332,36.81167319219979,11.202280573295553,11.275060855075717,10.66774173248921,8.992575237050106,-2.4309981024915026,16.74227079828836,0.27176808002818376,0.27176808002818376,5,,
1.7100,23.00,1,1.6355,25.9558,0.9438,0.2449,0.2449, 0.19,0.1202,0.0618,0.1671,0.5352,0.0902,0.3177,0.1927, 0.7794,0.3494,0.2208,0.2208,0.8895,0.4295,0.1914 ,0.1914,0.1820, 0.0910,9.4311,13.9298,65,-7.0179632876446645,55.33699317744525,8.883800580916915,8.993372806742437,15.43450767450376,8.96348877021084,-9.802006178815631,17.5027829576535,0.5242240167976656,0.42036483309356826,5,,
1.7100,23.00,1,1.8214,40.8866,0.9604,0.2357,0.2357, 0.18,0.1184,0.0636,0.1624,0.5306,0.0856,0.2686,0.1850, 0.7291,0.2991,0.2217,0.2217,0.8137,0.3537,0.2286 ,0.2286,0.1820, 0.0910,10.8594,14.6979,69,-9.819105907092032,54.92712377949183,8.808895835532413,8.783023645731783,15.32966985159014,8.760025075256266,-11.102630882390407,17.889114818188105,0.6515546412742212,0.425639763726448,5,,
1.7100,23.00,1,2.1708,46.7286,0.9723,0.2264,0.2264, 0.17,0.1065,0.0755,0.1489,0.5311,0.0861,0.2370,0.1713, 0.6943,0.2643,0.2168,0.2168,0.7689,0.3089,0.2315 ,0.2315,0.1820, 0.0910,13.6958,15.2700,86,-6.11520580440465,59.40610826158383,17.32051045429816,18.002534167118437,13.204702854276599,8.580876718991187,-10.4645453964333,16.815640991697116,0.7122534143648989,0.39959070433499755,5,,
1.7100,23.00,1,2.3813,49.5418,0.9801,0.2173,0.2173, 0.16,0.1168,0.0652,0.1433,0.5323,0.0873,0.2145,0.1591, 0.6740,0.2440,0.2068,0.2068,0.7339,0.2739,0.2309 ,0.2309,0.1820, 0.0910,15.3617,15.1678,105,-3.428748693364035,56.4703953201323,13.706730670925912,16.077169329778975,14.108771801360778,8.812000161426015,-10.355351847168441,16.799481036615273,0.7692269835046207,0.3863813492674168,5,,
1.7100,23.00,1,2.5852,52.0746,0.9903,0.2060,0.2060, 0.15,0.1116,0.0704,0.1333,0.5335,0.0885,0.1974,0.1489, 0.6553,0.2253,0.1997,0.1997,0.7116,0.2516,0.2238 ,0.2238,0.1820, 0.0910,16.9968,15.2193,123,0.555937081077393,59.48478616805964,16.419812573895392,17.206469435307977,12.702052669225782,8.495608801592146,-9.907298507044127,16.176991210312426,0.7940333491203742,0.36284357608102763,5,,
1.7100,23.00,1,2.5983,57.0582,1.0051,0.1924,0.1924, 0.14,0.1113,0.0707,0.1317,0.5255,0.0805,0.1853,0.1450, 0.6389,0.2089,0.1939,0.1939,0.6813,0.2213,0.2278 ,0.2231,0.1820, 0.0910,16.9993,15.2294,133,3.3895284842888147,58.5356732113726,15.467005895121776,16.8573385283678,13.247359106367183,9.092225519108586,-9.11717224464309,15.869473624277155,0.8395368095060075,0.3601284249609135,5,,
1.7100,23.00,1,2.7760,55.4397,0.9980,0.1718,0.1718, 0.13,0.1054,0.0766,0.1245,0.5206,0.0756,0.1751,0.1407, 0.6194,0.1894,0.1930,0.1930,0.6656,0.2056,0.2212 ,0.2171,0.1820, 0.0910,17.8810,15.2115,160,4.109914047632591,59.421594204227745,16.299791828963183,17.068184937898707,12.709805340346454,8.616571636562712,-9.425962144945991,14.956378542656916,0.8402357665120759,0.33953809059157647,5,,
1.7100,23.00,1,2.0052,41.5910,0.9993,0.1623,0.1623, 0.12,0.0839,0.0981,0.1203,0.5244,0.0794,0.1682,0.1359, 0.6213,0.1913,0.1841,0.1841,0.6481,0.1881,0.2181 ,0.2147,0.1820, 0.0910,12.8037,14.8662,236,3.196147117399864,51.5225629848344,15.543245309187444,16.490296194142648,12.164915074085961,8.53098552589459,-6.228153460939824,13.877830022361824,0.891646541337142,0.3571345872067548,5,,
1.7100,23.00,1,2.0224,41.4314,0.9968,0.1578,0.1578, 0.12,0.0801,0.1019,0.1158,0.5198,0.0748,0.1607,0.1324, 0.6082,0.1782,0.1816,0.1816,0.6347,0.1747,0.2134 ,0.2105,0.1820, 0.0910,13.1969,14.8144,260,3.2849628395056145,52.24454652005094,15.520312652235155,16.504930201543043,11.922358536062093,8.36897522292113,-5.317313531236251,13.936607017085707,0.897097663823786,0.3409505102441855,5,,
1.7100,23.00,1,2.0558,42.7356,1.0170,0.1512,0.1512, 0.12,0.0888,0.0932,0.1207,0.5204,0.0754,0.1537,0.1270, 0.6036,0.1736,0.1751,0.1751,0.6248,0.1648,0.2079 ,0.2053,0.1820, 0.0910,13.7082,14.7620,275,3.2253642692786646,51.91769932454151,14.522595539947332,16.17071114482582,12.478148558999154,8.530478927313153,-4.049430472038442,15.024803792127068,0.9129256478307175,0.33062933236644837,5,,
1.7100,23.00,1,2.0809,43.4283,1.0166,0.1479,0.1479, 0.12,0.0878,0.0942,0.1173,0.5197,0.0747,0.1476,0.1227, 0.5953,0.1653,0.1714,0.1714,0.6185,0.1585,0.2016 ,0.1992,0.1820, 0.0910,14.1946,14.7900,292,3.634660638345243,53.047808777848424,16.510936377360114,17.41651173522669,11.971801031456485,8.279389277722832,-3.1391671355965736,15.309053783519758,0.9123292811093436,0.31766510509830864,5,,
1.7100,23.00,1,2.0863,44.3458,1.0166,0.1460,0.1460, 0.11,0.0927,0.0893,0.1191,0.5199,0.0749,0.1430,0.1196, 0.5944,0.1644,0.1657,0.1657,0.6081,0.1481,0.1987 ,0.1965,0.1820, 0.0910,14.3947,14.7990,308,3.340334479074643,52.67646040823502,15.748499142288878,16.93146049012662,12.406449135320317,8.70704438781883,-2.7662169747673615,15.360697550990563,0.9373113339204014,0.31908701076729035,5,,
1.7100,23.00,1,2.1169,47.1469,1.0176,0.1449,0.1449, 0.11,0.0924,0.0896,0.1184,0.5229,0.0779,0.1384,0.1154, 0.5924,0.1624,0.1606,0.1606,0.6054,0.1454,0.1926 ,0.1906,0.1820, 0.0910,14.6511,14.9017,312,2.7945130922910257,52.62174349132488,15.92196844398335,16.868134605222284,12.466894745959225,8.838377453071347,-2.5517939316159537,15.459640658062169,0.9411369354840812,0.3085994905919012,5,,
1.7100,23.00,1,2.1164,47.7713,1.0348,0.1410,0.1410, 0.11,0.0923,0.0897,0.1159,0.5186,0.0736,0.1350,0.1139, 0.5854,0.1554,0.1583,0.1583,0.5956,0.1356,0.1910 ,0.1873,0.1820, 0.0910,14.7983,14.8717,328,4.210511031418606,52.99969429987563,17.08331415452317,17.75791177498208,12.26482424189209,8.973240326023653,-2.284171706620442,15.238414532630097,0.9496912795295412,0.30063132700153455,5,,
1.7100,23.00,1,2.0924,43.4444,1.0306,0.1308,0.1308, 0.10,0.0998,0.0822,0.1189,0.5204,0.0754,0.1316,0.1112, 0.5804,0.1504,0.1552,0.1552,0.5959,0.1359,0.1856 ,0.1820,0.1820, 0.0910,15.1472,14.8157,378,5.409466315250295,51.9064933523566,16.518311818728154,17.491924357652984,12.192179328309269,8.980634027250288,-0.5849680417907831,15.3582289566307,0.9422483394372101,0.293170819264385,5,,
1.7100,23.00,1,1.7964,36.8715,1.0339,0.1248,0.1248, 0.10,0.0920,0.0900,0.1165,0.5177,0.0727,0.1283,0.1094, 0.5750,0.1450,0.1528,0.1528,0.5891,0.1291,0.1829 ,0.1797,0.1820, 0.0910,13.2947,14.4951,465,3.2515535403876554,51.18923074164773,16.263153327156047,17.47588216306068,12.292183452550706,8.8829039012282,-1.9779130451528757,15.163525742364815,0.9469523407878363,0.28557021436094504,5,,
1.7100,23.00,1,1.8159,38.5606,1.0333,0.1237,0.1237, 0.10,0.0931,0.0889,0.1165,0.5201,0.0751,0.1252,0.1065, 0.5744,0.1444,0.1489,0.1489,0.5877,0.1277,0.1784 ,0.1753,0.1820, 0.0910,13.4296,14.5396,470,3.3321171634274886,51.270264097657304,16.0365548160132,17.305228662935562,12.375268562037501,8.877403875778457,-2.3015573276714085,15.502588227245523,0.949968903036916,0.2782481220905363,5,,
1.7100,23.00,1,1.8591,38.7716,1.0341,0.1209,0.1209, 0.10,0.0924,0.0896,0.1144,0.5209,0.0759,0.1220,0.1037, 0.5726,0.1426,0.1456,0.1456,0.5852,0.1252,0.1745 ,0.1715,0.1820, 0.0910,13.9545,14.6291,490,3.457679189662255,52.2033506292358,17.034065375116576,17.94290836421924,12.465735125247672,8.955231008295195,-2.8899951336484015,15.813772020541185,0.9525270287046614,0.2714318564691184,5,,
1.7100,23.00,1,1.8743,39.4330,1.0402,0.1161,0.1161, 0.09,0.0957,0.0863,0.1157,0.5215,0.0765,0.1194,0.1017, 0.5728,0.1428,0.1422,0.1422,0.5808,0.1208,0.1716 ,0.1688,0.1820, 0.0910,14.1844,14.5739,505,3.5477429989674363,51.762409964883204,16.404363062014976,17.805258048875373,12.70990634366559,9.059592509423538,-3.1218750375159723,15.920369189871828,0.9633305851247135,0.26926055033318874,5,,
1.7100,23.00,1,1.9012,39.2103,1.0396,0.1090,0.1090, 0.09,0.0940,0.0880,0.1145,0.5233,0.0783,0.1184,0.1011, 0.5684,0.1384,0.1406,0.1406,0.5838,0.1238,0.1684 ,0.1656,0.1820, 0.0910,14.5720,14.6893,530,3.32658827361212,52.33356001372959,16.82613681872278,18.051406743419463,12.770582372598918,9.227501658882558,-3.5956839987528206,16.021795935439727,0.9525819038396368,0.2676414579490845,5,,
1.7100,23.00,1,1.9012,39.6902,1.0510,0.1143,0.1143, 0.09,0.0964,0.0856,0.1163,0.5237,0.0787,0.1161,0.0992, 0.5653,0.1353,0.1385,0.1385,0.5833,0.1233,0.1649 ,0.1622,0.1820, 0.0910,14.6000,14.6584,546,3.3850852337214183,51.908676689379234,16.315856551525098,17.89479511880177,12.895211668660938,9.162356743673405,-3.9749294255379697,16.258174360984768,0.9488108380465244,0.26235544214404516,5,,
1.7100,23.00,1,1.9147,39.4223,1.0504,0.1129,0.1129, 0.09,0.0962,0.0858,0.1164,0.5223,0.0773,0.1138,0.0977, 0.5625,0.1325,0.1364,0.1364,0.5795,0.1195,0.1626 ,0.1601,0.1820, 0.0910,14.9444,14.5865,572,3.6872564804817944,52.45594780257164,16.873998365039473,18.158690045711513,12.788844589935332,9.207251336997116,-4.058188491750419,15.98267122358726,0.9514281224150123,0.25713809458479003,5,,
1.7100,23.00,1,1.7943,37.0387,1.0491,0.1122,0.1122, 0.09,0.0954,0.0866,0.1206,0.5231,0.0781,0.1121,0.0964, 0.5638,0.1338,0.1339,0.1339,0.5758,0.1158,0.1605 ,0.1581,0.1820, 0.0910,13.9763,14.3980,634,3.8741742456584514,50.532040668615906,16.71754113140158,17.86271367556115,12.846907901896344,9.154248415203217,-3.7716106780185283,15.72242367942316,0.9627356324090878,0.25796091656220976,5,,
1.7100,23.00,1,1.7926,37.9409,1.0480,0.1112,0.1112, 0.09,0.0949,0.0871,0.1203,0.5216,0.0766,0.1101,0.0951, 0.5609,0.1309,0.1323,0.1323,0.5725,0.1125,0.1584 ,0.1561,0.1820, 0.0910,13.9611,14.4243,644,3.713362690568436,50.48421606795224,16.685939255277695,17.765755462109258,12.828877975523463,9.107651918747866,-3.2377987138091204,16.283199568019032,0.963928498565422,0.25302179642533434,5,,
1.7100,23.00,1,1.8041,38.3558,1.0476,0.1107,0.1107, 0.09,0.0938,0.0882,0.1192,0.5195,0.0745,0.1085,0.0943, 0.5572,0.1272,0.1313,0.1313,0.5691,0.1091,0.1566 ,0.1544,0.1820, 0.0910,14.1738,14.4048,660,4.266204779480794,50.98062940272447,16.796069819139145,17.771832965556587,12.645845105957514,9.051723122430886,-3.0235810187352734,16.220885840006154,0.963827740286072,0.24829253154666162,5,,
1.7100,23.00,1,1.8063,38.8649,1.0418,0.1094,0.1094, 0.09,0.0967,0.0853,0.1210,0.5191,0.0741,0.1067,0.0929, 0.5565,0.1265,0.1291,0.1291,0.5659,0.1059,0.1548 ,0.1527,0.1820, 0.0910,14.2582,14.3605,675,4.661985241913518,50.62357446863558,16.345110232262645,17.56751797083363,12.833338304369455,9.112877810398718,-2.663472596849511,16.303156463511026,0.9695447495353515,0.2456214526625523,5,,
1.7100,23.00,1,1.8142,39.9032,1.0404,0.1091,0.1091, 0.09,0.0962,0.0858,0.1207,0.5177,0.0727,0.1051,0.0919, 0.5541,0.1241,0.1276,0.1276,0.5628,0.1028,0.1531 ,0.1512,0.1820, 0.0910,14.3444,14.3706,681,4.416333729247374,50.54451361622523,16.380394509765146,17.440873598445634,12.776725881409149,9.06385206413706,-2.4713970099385705,16.555444221676847,0.9715064516917796,0.24157257378944025,5,,
1.7100,23.00,1,1.8231,40.3514,1.0377,0.1058,0.1058, 0.09,0.0954,0.0866,0.1196,0.5153,0.0703,0.1041,0.0913, 0.5511,0.1211,0.1265,0.1265,0.5586,0.0986,0.1523 ,0.1494,0.1820, 0.0910,14.4817,14.3219,696,5.282798548982052,50.95896798846509,16.974344134297475,17.71135090776486,12.626590573899174,8.965393198725465,-2.267252743802718,16.50934179999243,0.974607750497691,0.23809869459512428,5,,
1.7100,23.00,1,1.8285,40.8323,1.0313,0.1062,0.1062, 0.09,0.0981,0.0839,0.1209,0.5161,0.0711,0.1026,0.0900, 0.5517,0.1217,0.1246,0.1246,0.5571,0.0971,0.1502 ,0.1473,0.1820, 0.0910,14.5850,14.2657,710,5.389306228293205,50.74019437294268,16.47979005598805,17.5455028584201,12.77696930696566,9.138846722013447,-1.990113937478017,16.597184500497576,0.9793921521986628,0.23568827250572996,5,,
1.7100,23.00,1,1.8389,40.9146,1.0304,0.1054,0.1054, 0.09,0.0969,0.0851,0.1196,0.5158,0.0708,0.1011,0.0888, 0.5495,0.1195,0.1233,0.1233,0.5564,0.0964,0.1479 ,0.1451,0.1820, 0.0910,14.7451,14.2651,730,5.46103150344422,51.1393112368355,17.045464644518574,17.75410086276802,12.615670363495772,9.018294280790315,-1.7152816214358448,16.51451859109701,0.9766687129328773,0.23247147675586857,5,,
